/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0011_geometry_support.py	7910
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0020_resource_dispatch.py	28120
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0001_direction_criterion.py	4417
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0035_train_object_evidence.py	18948
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0059_test_localization_adapter.py	8420
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0072_test_export_cpu.py	8817
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0044_test_geometry_contract.py	4532
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0021_runtime.py	1814
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0031_legacy_bridge.py	561
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0002_train_direction.py	11970
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0074_selected_only_v1.py	14574
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0029_geometry_audit_tools.py	8440
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0025_content_controls.py	11565
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0069_raw_object_state.py	2307
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0049_train_task_conditional.py	12910
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0038_resource_dispatch.py	7920
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0067_llvip_N_s42_FT3.yaml	4396
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0045_test_localization_loss.py	12159
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0026_criterion_items.py	2192
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0064_train_independent.py	7927
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0019_test_reference_kernels.py	5580
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0009_evaluator_profile.py	15929
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0022_selection_adapter.py	18146
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0015_prepare_configs.py	2160
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0013_independent_criterion.py	8208
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0055_test_coverage_probe.py	4440
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0071_run_queue.py	3073
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0050_verify_criterion_equivalence.py	17234
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0054_test_classification_logit.py	19729
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0012_gradient_observation.py	6841
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0062_test_resource_dispatch.py	18340
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0048_tracked_pair_data.py	3666
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0003_admission.py	5928
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0004_analyze_independent.py	31976
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0036_localization_loss.py	20629
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0016_prepare_geometry_review.py	10119
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0052_test_admission.py	14508
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0024_calibrate_gradient_scale.py	4791
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0047_test_tracked_pair_data.py	1588
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0073_test_mapping_trace_cpu.py	10382
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0066_export_selection.py	14029
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0023_analyze_results.py	15021
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0006_classification_logit.py	13413
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0058_test_gradient_observation.py	7725
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_copies/0037_prepare_configs.py	2601
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/identity_contract.json	359437
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/export_contract.json	7010
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/completion_receipt.json	384123
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/first_batch_stream.json	28192
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/ir_objects.jsonl	107313
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/inherited_training_config.yaml	4396
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/frames.jsonl	23510
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/source_manifest.json	31604
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/args.yaml	2066
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/objects.jsonl	352846
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/probe/runtime_ready.json	376
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/queue/job.json	1238
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/queue/completion.json	327
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/queue/selection_coverage_attempt1_admission.json	141
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/queue/selection_coverage_attempt1_status.json	380
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/queue/selection_coverage_attempt1.log	6788
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/queue/executed_driver.py	3073
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/attempt1/queue/selection_coverage_attempt1_resource_profile.json	1545
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0008_evaluate_independent.py	16958
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0027_diagnose_opportunities.py	31939
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0018_reference_kernels.py	9836
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0000_direction_common.py	2616
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0014_localization_adapter.py	3680
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0033_object_evidence_loss.py	19364
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0057_test_evaluator_profile.py	7252
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0041_test_analyze_results.py	11842
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0061_test_protocol.py	3780
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0039_shuffled_pair_data.py	11424
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0043_test_criterion_items.py	2893
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0066_detector_witness.py	8615
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0042_test_content_controls.py	8778
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0056_test_evaluate_independent.py	11496
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0030_geometry_contract.py	7914
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0017_protocol.py	6952
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0010_evidence_bindings.py	14104
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0060_test_prepare_geometry_review.py	4827
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0046_test_shuffled_pair_data.py	12592
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0034_paired_rgbir_data.py	10325
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0005_calibrate_independent.py	11452
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0065_verify_compatibility.py	39486
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0007_coverage_probe.py	13955
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0032_evaluate_object_evidence.py	3505
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0051_verify_loader_equivalence.py	10124
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0028_evaluate_task_conditional.py	3909
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0040_task_criterion.py	8685
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0053_test_analyze_independent.py	18948
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0063_test_verifier_process_isolation.py	5482
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0011_geometry_support.py	7910
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0020_resource_dispatch.py	28120
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0001_direction_criterion.py	4417
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0071_run_witness.py	10136
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0035_train_object_evidence.py	18948
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0059_test_localization_adapter.py	8420
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0044_test_geometry_contract.py	4532
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0021_runtime.py	1814
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0070_raw_object_state.py	2307
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0031_legacy_bridge.py	561
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0002_train_direction.py	11970
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0074_selected_only_v1.py	14574
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0029_geometry_audit_tools.py	8440
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0025_content_controls.py	11565
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0049_train_task_conditional.py	12910
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0038_resource_dispatch.py	7920
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0045_test_localization_loss.py	12159
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0072_run_witness_queue.py	3255
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0026_criterion_items.py	2192
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0064_train_independent.py	7927
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0068_llvip_N_s42_FT3.yaml	4396
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0019_test_reference_kernels.py	5580
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0009_evaluator_profile.py	15929
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0022_selection_adapter.py	18146
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0015_prepare_configs.py	2160
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0013_independent_criterion.py	8208
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0055_test_coverage_probe.py	4440
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0050_verify_criterion_equivalence.py	17234
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0054_test_classification_logit.py	19729
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0012_gradient_observation.py	6841
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0062_test_resource_dispatch.py	18340
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0048_tracked_pair_data.py	3666
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0003_admission.py	5928
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0004_analyze_independent.py	31976
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0036_localization_loss.py	20629
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0016_prepare_geometry_review.py	10119
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0052_test_admission.py	14508
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0024_calibrate_gradient_scale.py	4791
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0047_test_tracked_pair_data.py	1588
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0023_analyze_results.py	15021
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0006_classification_logit.py	13413
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0067_export_selection.py	14029
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0073_test_witness_cpu.py	8287
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0069_mapping_trace.py	14784
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0058_test_gradient_observation.py	7725
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_copies/0037_prepare_configs.py	2601
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/identity_contract.json	359437
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/witness_objects.jsonl	580138
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/witness_frames.jsonl	64699
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/export_contract.json	7010
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/completion_receipt.json	384425
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/witness_contract.json	2426
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/first_batch_stream.json	28192
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/ir_objects.jsonl	107313
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/inherited_training_config.yaml	4396
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/frames.jsonl	23510
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/source_manifest.json	32278
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/args.yaml	2082
/mnt/dataset/yudongfang/projects/RGBT_campaign/artifacts/rgbir_selection_coverage_20260908/witness_attempt1/probe/objects.jsonl	352846
